transaction_id,instrument_id,trade_date,quantity,price,amount
16003,1388,2020-05-07,30,106.71,3201.3
16004,1051,2021-03-22,454,108.73,49363.42
16005,115,2020-03-02,903,103.46,93424.38
16006,551,2023-03-04,995,98.43,97937.85
16007,1346,2020-08-21,559,93.31,52160.29
16008,499,2024-10-19,974,80.37,78280.38
16009,1939,2020-06-23,99,116.55,11538.45
16010,1398,2021-12-20,786,113.12,88912.32
16011,1886,2024-03-09,892,115.76,103257.92
16012,910,2024-08-13,327,113.81,37215.87
16013,1383,2022-03-21,770,94.2,72534.0
16014,853,2020-05-27,635,83.77,53193.95
16015,1973,2022-03-21,501,83.17,41668.17
16016,1588,2024-09-06,657,110.49,72591.93
16017,539,2022-07-19,911,114.67,104464.37
16018,1288,2021-05-06,42,89.05,3740.1
16019,1386,2022-12-11,829,97.17,80553.93
16020,194,2021-07-19,420,90.41,37972.2
16021,1427,2022-12-27,738,109.27,80641.26
16022,1950,2021-07-10,334,105.74,35317.16
16023,67,2024-08-12,881,97.39,85800.59
16024,1988,2020-05-20,112,82.02,9186.24
16025,1706,2021-10-11,420,100.2,34670.17807523881
16026,266,2024-06-09,959,80.28,76988.52
16027,1949,2022-07-13,778,115.09,89540.02
16028,832,2024-06-24,193,99.5,19203.5
16029,884,2024-09-03,346,109.55,37904.3
16030,469,2023-10-21,638,101.85,64980.3
16031,582,2022-06-26,-673,89.75,60401.75
16032,574,2024-04-08,743,96.17,71454.31
16033,1604,2023-01-17,979,96.15,94130.85
16034,1119,2022-05-13,308,101.73,31332.84
16035,428,2023-11-02,898,106.22,95385.56
16036,1890,2023-02-05,546,81.12,44291.52
16037,1731,2023-11-14,350,91.85,32147.5
16038,1805,2020-01-04,707,118.98,84118.86
16039,1618,2020-11-11,384,107.77,41383.68
16040,231,2020-11-07,236,102.48,24185.28
16041,761,2021-07-11,588,111.05,65297.4
16042,1671,2024-10-10,242,89.21,21588.82
16043,491,2022-02-03,972,109.35,87563.70167514012
16044,1934,2024-11-08,617,87.16,53777.72
16045,1307,2024-08-29,186,92.42,17190.12
16046,21,2024-03-23,29,87.95,2550.55
16047,379,2022-11-15,466,114.58,53394.28
16048,665,2020-12-12,171,119.08,20362.68
16049,1725,2021-06-10,810,113.62,92032.2
16050,423,2021-05-05,932,87.29,81354.28
16051,187,2023-08-24,793,106.66,84581.38
16052,928,2022-09-16,201,83.46,16775.46
16053,248,2022-06-18,152,88.4,13436.8
16054,1185,2022-07-21,954,97.39,92910.06
16055,978,2020-04-14,908,114.7,104147.6
16056,1880,2024-10-31,994,114.67,113981.98
16057,1139,2023-08-12,696,104.12,72467.52
16058,1696,2020-10-13,179,90.68,16231.72
16059,1457,2022-09-10,596,81.19,48389.24
16060,1966,2023-11-03,550,110.72,60896.0
16061,1373,2024-02-18,294,101.28,29776.32
16062,623,2020-11-27,330,113.72,37527.6
16063,450,2020-01-08,750,108.09,81067.5
16064,842,2021-04-21,122,93.88,11453.36
16065,1648,2020-01-19,860,108.8,93568.0
16066,1306,2022-12-02,87,100.24,8720.88
16067,1836,2022-12-07,192,112.26,21553.92
16068,667,2022-07-27,596,84.71,50487.16
16069,1640,2022-05-28,467,87.11,40680.37
16070,1059,2022-09-10,910,106.63,97033.3
16071,1125,2024-07-15,592,111.11,65777.12
16072,73,2021-11-29,986,98.59,97209.74
16073,277,2023-08-13,744,104.17,63849.08237982687
16074,1013,2024-11-01,840,98.06,82370.4
16075,296,2021-06-03,573,85.51,48997.23
16076,1828,2022-05-28,875,111.8,97825.0
16077,1982,2023-09-23,579,87.98,50940.42
16078,1242,2021-03-23,803,93.81,75329.43
16079,1274,2023-02-13,70,85.79,6005.3
16080,794,2021-10-22,369,93.25,34409.25
16081,1118,2020-01-23,407,112.67,45856.69
16082,287,2024-08-06,555,84.62,46964.1
16083,866,2022-11-03,185,103.92,19225.2
16084,1468,2024-05-13,566,117.7,66618.2
16085,169,2021-12-26,387,104.64,33361.668018198994
16086,1204,2022-03-14,113,93.83,10602.79
16087,1358,2024-04-03,459,93.28,42815.52
16088,1323,2023-06-02,429,102.34,43903.86
16089,1836,2020-11-04,488,84.46,41216.48
16090,238,2021-05-27,209,114.69,23970.21
16091,252,2021-11-07,281,108.01,30350.81
16092,1808,2022-11-29,321,89.86,28845.06
16093,90,2021-01-05,491,83.99,41239.09
16094,1910,2024-04-22,815,97.14,79169.1
16095,1192,2024-02-27,893,118.5,105820.5
16096,1963,2024-08-28,67,106.25,7118.75
16097,777777,2023-01-31,896,80.68,72289.28
16098,496,2024-11-07,636,86.66,55115.76
16099,1801,2021-08-06,308,93.79,23798.320704220307
16100,216,2021-08-07,-550,116.05,63827.5
16101,1213,2023-09-19,907,117.22,106318.54
16102,777777,2023-07-29,361,118.64,42829.04
16103,1515,2020-05-12,497,81.82,40664.54
16104,1615,2022-02-03,82,108.44,8892.08
16105,1686,2024-01-07,65,110.24,7165.6
16106,933,2020-09-25,369,90.22,33291.18
16107,916,2024-07-05,575,83.1,47782.5
16108,1447,2024-03-17,525,116.26,61036.5
16109,1688,2021-11-10,219,101.38,22202.22
16110,1575,2024-09-06,644,104.89,67549.16
16111,397,2022-02-06,58,106.61,6183.38
16112,144,2022-05-09,122,95.28,11624.16
16113,1027,2022-05-14,626,113.93,71320.18
16114,1013,2023-08-14,839,80.15,67245.85
16115,613,2024-03-18,731,100.85,73721.35
16116,225,2023-10-14,242,119.37,28887.54
16117,766,2024-01-02,41,117.28,4808.48
16118,1834,2024-02-20,352,104.17,36667.84
16119,742,2023-12-04,968,89.74,86868.32
16120,738,2022-12-04,699,80.5,56269.5
16121,287,2022-02-12,694,81.09,56276.46
16122,884,2023-04-15,154,112.27,17289.58
16123,278,2024-02-15,584,96.62,56426.08
16124,1669,2021-07-18,616,91.95,56641.2
16125,936,2021-07-05,972,119.54,116192.88
16126,669,2023-06-16,198,95.07,18823.86
16127,263,2021-05-27,590,97.51,57530.9
16128,1084,2021-07-15,343,96.51,33102.93
16129,680,2020-10-18,778,82.35,64068.3
16130,1840,2020-12-15,84,96.35,8093.4
16131,969,2023-02-01,22,82.27,1809.94
16132,966,2020-08-16,256,92.26,23618.56
16133,473,2020-07-10,875,81.88,71645.0
16134,468,2023-06-08,337,111.44,37555.28
16135,1720,2024-08-26,68,83.61,5685.48
16136,1503,2023-01-27,44,116.1,5108.4
16137,1606,2022-07-08,214,81.74,17492.36
16138,690,2022-10-29,82,95.71,6465.620781618922
16139,1223,2020-02-15,816,96.63,78850.08
16140,742,2020-06-17,910,119.95,109154.5
16141,434,2020-08-31,648,89.56,58034.88
16142,1676,2022-07-20,260,115.1,29926.0
16143,498,2021-08-06,709,84.2,59697.8
16144,74,2022-11-12,252,102.07,25721.64
16145,495,2022-09-04,770,118.09,90929.3
16146,218,2020-11-10,911,82.43,75093.73
16147,1489,2023-07-05,519,115.17,59773.23
16148,1233,2021-07-02,461,99.47,45855.67
16149,264,2022-12-04,801,82.5,66082.5
16150,1096,2021-05-09,557,87.19,48564.83
16151,1396,2022-05-24,290,83.5,24215.0
16152,1859,2023-10-29,713,101.3,72226.9
16153,1857,2020-04-30,828,116.41,96387.48
16154,167,2024-12-05,29,90.71,2167.1662328424686
16155,1349,2022-10-03,22,112.9,2483.8
16156,1221,2022-11-09,970,104.51,101374.7
16157,30,2023-07-29,851,80.37,68394.87
16158,767,2021-04-04,644,96.53,62165.32
16159,961,2023-03-11,794,119.26,78010.73465399834
16160,990,2022-03-01,717,113.82,81608.94
16161,1756,2021-03-16,83,114.77,9525.91
16162,197,2021-03-17,62,104.37,6470.94
16163,185,2020-02-29,141,83.77,11811.57
16164,1514,2024-10-13,22,99.44,2187.68
16165,579,2022-08-01,184,89.0,16376.0
16166,1418,2020-08-26,475,85.35,40541.25
16167,263,2021-09-07,664,111.73,74188.72
16168,470,2024-08-11,984,96.09,94552.56
16169,636,2022-12-16,793,111.08,88086.44
16170,602,2023-03-03,583,90.49,52755.67
16171,1275,2024-10-11,963,100.16,96454.08
16172,299,2022-12-28,15,89.04,1335.6
16173,752,2020-01-09,703,114.09,80205.27
16174,1076,2023-06-04,456,84.09,38345.04
16175,445,2021-12-20,898,98.26,88237.48
16176,1779,2024-03-26,436,88.13,38424.68
16177,1056,2022-05-19,826,118.47,97856.22
16178,1654,2024-01-24,451,107.44,48455.44
16179,909,2023-07-09,75,104.05,7803.75
16180,970,2024-10-14,972,81.59,65334.45285482106
16181,716,2024-02-29,920,98.71,90813.2
16182,179,2020-02-11,985,102.85,101307.25
16183,1592,2024-06-02,180,98.05,17649.0
16184,439,2021-10-08,548,90.27,49467.96
16185,1760,2024-02-15,739,84.26,62268.14
16186,11,2020-08-03,781,96.63,75468.03
16187,1011,2022-08-17,705,81.05,57140.25
16188,755,2022-12-23,438,93.29,40861.02
16189,1279,2023-12-28,693,110.02,76243.86
16190,1744,2024-01-27,955,92.8,88624.0
16191,1425,2024-08-04,501,90.96,45570.96
16192,1696,2023-08-14,579,88.37,51166.23
16193,381,2024-03-07,359,108.76,39044.84
16194,928,2022-05-18,603,86.94,52424.82
16195,1539,2022-01-07,291,96.02,27941.82
16196,110,2022-08-15,882,112.78,99471.96
16197,1768,2024-10-08,785,83.46,65516.1
16198,574,2021-11-15,428,112.79,48274.12
16199,82,2020-11-14,65,98.51,6403.15
16200,1928,2023-04-09,166,91.12,12461.228494245228
16201,1459,2022-02-20,884,94.67,68945.14709653184
16202,51,2022-01-06,910,95.17,86604.7
16203,1291,2023-03-31,853,82.89,70705.17
16204,651,2023-09-11,163,92.14,15018.82
16205,593,2022-11-21,768,111.66,85754.88
16206,1484,2022-02-28,504,97.74,49260.96
16207,888,2023-10-06,181,84.76,15341.56
16208,777777,2020-05-28,359,117.39,42143.01
16209,1452,2020-01-08,729,91.32,66572.28
16210,7,2020-03-05,797,115.35,91933.95
16211,967,2024-08-19,833,87.22,72654.26
16212,437,2022-06-07,498,112.72,56134.56
16213,911,2020-05-19,97,81.15,7871.55
16214,581,2021-07-20,407,89.37,36373.59
16215,1529,2020-12-30,956,93.49,89376.44
16216,1660,2023-03-05,273,89.73,24496.29
16217,1207,2023-01-09,753,104.12,78402.36
16218,610,2022-04-04,138,94.41,13028.58
16219,338,2024-03-09,968,82.73,80082.64
16220,1234,2021-10-10,364,115.76,42136.64
16221,381,2024-06-22,620,108.07,67003.4
16222,1644,2021-04-09,543,89.86,48793.98
16223,1464,2024-03-13,916,113.31,103791.96
16224,1654,2020-12-24,284,109.54,31109.36
16225,77,2021-01-27,402,114.07,45856.14
16226,1151,2021-03-19,759,94.39,71642.01
16227,418,2021-05-12,921,98.89,91077.69
16228,1977,2021-06-10,523,104.78,54799.94
16229,1080,2022-04-28,698,106.02,74001.96
16230,140,2023-10-23,451,80.87,36472.37
16231,565,2022-12-08,27,93.14,2514.78
16232,982,2021-10-01,535,94.44,50525.4
16233,81,2020-03-03,613,114.29,70059.77
16234,1512,2024-07-22,175,109.52,19166.0
16235,1415,2023-05-23,848,82.36,69841.28
16236,1503,2023-04-27,68,84.26,5729.68
16237,772,2021-07-20,422,96.68,40798.96
16238,581,2020-05-26,586,87.25,51128.5
16239,976,2021-10-23,883,101.72,89818.76
16240,1912,2021-03-20,715,110.93,79314.95
16241,955,2024-01-05,997,116.98,116629.06
16242,169,2022-07-05,654,84.44,55223.76
16243,218,2024-04-03,659,92.19,60753.21
16244,1202,2023-04-29,291,94.62,27534.42
16245,1529,2022-03-28,906,111.08,100638.48
16246,338,2021-03-21,480,109.62,52617.6
16247,1891,2022-03-13,454,119.18,54107.72
16248,942,2022-04-02,87,83.32,5971.831899033221
16249,31,2020-12-09,515,82.88,42683.2
16250,1395,2023-10-10,634,113.82,72161.88
16251,128,2021-06-05,799,90.39,72221.61
16252,1360,2024-06-11,547,103.54,56636.38
16253,213,2022-07-05,110,95.52,8656.175626655004
16254,922,2023-10-24,823,86.73,71378.79
16255,1494,2024-09-14,819,108.62,88959.78
16256,1262,2020-09-05,952,102.05,97151.6
16257,718,2021-05-06,437,90.23,39430.51
16258,778,2020-06-15,949,109.48,103896.52
16259,1313,2020-12-18,862,113.71,98018.02
16260,1956,2020-01-06,45,90.02,4050.9
16261,102,2020-11-12,153,83.65,12798.45
16262,1303,2021-12-18,609,103.14,62812.26
16263,1662,2022-12-11,325,94.32,30654.0
16264,1632,2022-07-31,134,114.48,15340.32
16265,1946,2023-11-13,498,87.03,43340.94
16266,294,2024-11-28,692,89.07,61636.44
16267,88,2021-06-02,300,102.89,30867.0
16268,149,2022-08-18,105,98.2,10311.0
16269,1343,2022-05-19,658,90.1,59285.8
16270,1512,2022-04-28,158,112.14,17718.12
16271,137,2021-09-27,876,111.81,97945.56
16272,51,2024-01-18,163,81.4,13268.2
16273,1287,2021-02-19,404,114.01,46060.04
16274,1382,2024-12-04,462,82.53,38128.86
16275,1131,2023-05-16,269,102.18,27486.42
16276,1809,2024-10-02,108,114.53,12369.24
16277,777777,2022-06-10,265,111.45,29534.25
16278,1290,2023-08-06,935,96.49,90218.15
16279,1595,2020-01-05,769,105.48,81114.12
16280,1053,2022-03-10,870,118.27,102894.9
16281,1379,2020-02-10,10,98.04,980.4
16282,1604,2021-05-11,77,81.17,6250.09
16283,595,2024-05-06,205,88.06,18052.3
16284,733,2022-09-11,192,104.56,20075.52
16285,122,2023-12-27,99,93.45,9251.55
16286,165,2023-04-13,747,102.37,76470.39
16287,1808,2023-05-30,226,112.46,25415.96
16288,106,2020-09-09,953,119.5,113883.5
16289,1569,2020-02-17,323,106.81,28421.92556862111
16290,1653,2022-03-26,992,92.68,91938.56
16291,1360,2021-11-01,588,86.79,51032.52
16292,1167,2022-09-28,113,103.63,11710.19
16293,1891,2023-01-13,627,93.11,58379.97
16294,1992,2021-08-24,367,118.24,43394.08
16295,1230,2023-08-05,438,116.54,51044.52
16296,548,2020-07-08,601,117.85,70827.85
16297,458,2020-08-02,403,93.48,37672.44
16298,1171,2020-04-10,865,103.09,73463.51556355286
16299,1579,2023-11-10,518,89.82,46526.76
16300,370,2023-09-19,426,103.3,44005.8
16301,777777,2020-06-08,570,86.32,49202.4
16302,1800,2023-11-08,599,89.53,53628.47
16303,1367,2021-06-16,781,85.33,66642.73
16304,1519,2022-11-28,807,115.66,93337.62
16305,1007,2022-05-05,916,99.23,90894.68
16306,1936,2020-08-30,724,92.86,67230.64
16307,330,2024-09-16,45,109.56,4930.2
16308,37,2024-02-13,827,118.76,98214.52
16309,1422,2021-01-20,785,99.93,78445.05
16310,784,2023-10-01,34,84.7,2879.8
16311,985,2022-09-28,396,94.58,37453.68
16312,491,2023-03-22,448,96.16,43079.68
16313,949,2024-04-18,128,116.22,14876.16
16314,1390,2021-05-19,306,82.89,25364.34
16315,134,2020-03-09,886,90.11,79837.46
16316,777777,2022-03-27,144,108.37,15605.28
16317,1288,2023-05-22,520,107.88,56097.6
16318,981,2023-12-28,97,87.14,8452.58
16319,166,2024-03-04,403,109.85,44269.55
16320,543,2022-06-21,110,115.28,12680.8
16321,1062,2022-11-19,659,109.25,71995.75
16322,527,2023-01-13,905,85.16,77069.8
16323,1637,2022-06-07,344,84.03,28906.32
16324,606,2024-09-22,418,91.15,38100.7
16325,874,2023-06-08,695,87.93,61111.35
16326,1228,2020-08-10,372,90.85,33796.2
16327,151,2022-02-18,694,93.91,65173.54
16328,1726,2021-08-18,114,83.44,9512.16
16329,1270,2022-06-19,801,108.74,87100.74
16330,1523,2023-03-16,950,107.79,102400.5
16331,229,2021-06-25,942,93.19,87784.98
16332,1909,2020-02-07,262,95.26,24958.12
16333,1586,2024-01-31,128,109.27,13986.56
16334,446,2022-10-06,995,112.25,111688.75
16335,233,2024-09-11,831,117.01,97235.31
16336,1219,2024-07-01,972,102.18,99318.96
16337,957,2022-03-24,882,87.67,77324.94
16338,273,2024-01-12,939,97.02,91101.78
16339,508,2020-01-29,378,96.46,36461.88
16340,606,2024-01-25,786,97.8,76870.8
16341,196,2023-11-16,57,109.48,6240.36
16342,822,2022-05-16,204,90.94,15283.547733321268
16343,523,2024-02-05,839,106.62,89454.18
16344,25,2020-11-27,593,116.37,69007.41
16345,820,2022-05-08,448,90.96,40750.08
16346,572,2023-07-08,762,117.6,89611.2
16347,1177,2023-02-27,138,94.21,13000.98
16348,1037,2023-03-20,765,98.32,75214.8
16349,1232,2021-06-17,137,89.09,12205.33
16350,1580,2020-09-14,678,97.57,66152.46
16351,338,2024-02-03,350,89.63,31370.5
16352,1468,2020-04-05,551,90.27,49738.77
16353,777777,2023-10-17,107,99.11,10604.77
16354,466,2020-07-09,422,106.82,45078.04
16355,130,2022-12-21,591,92.15,54460.65
16356,1049,2022-02-27,408,93.36,38090.88
16357,1712,2024-09-02,948,86.2,81717.6
16358,469,2023-03-11,319,118.42,37775.98
16359,238,2021-12-25,544,82.11,44667.84
16360,1324,2021-01-19,488,104.25,50874.0
16361,1145,2023-09-26,953,86.05,82005.65
16362,1958,2021-01-19,666,107.8,71794.8
16363,172,2021-10-19,634,107.42,68104.28
16364,531,2021-01-16,850,103.67,88119.5
16365,1119,2023-05-04,411,102.9,42291.9
16366,1926,2020-09-18,517,91.35,47227.95
16367,1562,2022-06-25,534,103.5,55269.0
16368,830,2020-02-04,795,86.75,68966.25
16369,1009,2024-08-04,540,99.55,53757.0
16370,1221,2024-07-08,837,109.93,92011.41
16371,278,2024-05-09,361,97.7,35269.7
16372,133,2023-11-19,342,102.08,34911.36
16373,264,2023-06-05,991,110.05,109059.55
16374,1509,2024-05-02,743,80.7,59960.1
16375,489,2022-06-22,126,113.6,14313.6
16376,1131,2023-01-19,226,109.94,24846.44
16377,653,2022-11-23,987,91.2,90014.4
16378,1645,2021-06-10,837,87.6,73321.2
16379,1885,2023-02-18,992,89.57,88853.44
16380,1360,2023-12-03,514,91.87,47221.18
16381,1886,2022-09-18,750,87.02,65265.0
16382,435,2021-10-01,103,98.63,10158.89
16383,1184,2021-08-01,61,94.25,5749.25
16384,295,2022-03-02,261,113.08,29513.88
16385,777,2021-06-26,499,83.05,41441.95
16386,1766,2022-09-08,557,93.45,52051.65
16387,1764,2021-09-17,645,110.11,71020.95
16388,1126,2022-02-05,417,119.95,50019.15
16389,1678,2023-12-04,486,97.67,47467.62
16390,1522,2024-01-24,414,100.43,41578.02
16391,723,2022-12-24,45,89.81,4041.45
16392,1254,2020-03-13,715,85.75,61311.25
16393,1859,2024-10-08,828,104.41,86451.48
16394,1514,2024-10-04,60,119.61,7176.6
16395,1629,2022-12-01,442,92.07,40694.94
16396,948,2021-03-09,165,88.33,14574.45
16397,1195,2024-03-20,-378,107.23,40532.94
16398,629,2023-09-19,96,91.39,8773.44
16399,1794,2021-05-05,355,94.33,33487.15
16400,1357,2020-03-05,323,105.45,34060.35
16401,1180,2023-02-15,598,84.39,50465.22
16402,852,2023-08-30,741,107.44,79613.04
16403,531,2022-06-27,971,108.79,105635.09
16404,1358,2020-01-26,696,102.86,71590.56
16405,777777,2021-01-27,475,118.6,56335.0
16406,1571,2022-06-27,720,98.77,71114.4
16407,1695,2021-02-13,288,110.0,31680.0
16408,710,2023-11-07,463,90.93,42100.59
16409,1536,2021-01-01,31,116.11,3599.41
16410,1049,2020-04-16,931,115.11,107167.41
16411,844,2021-11-02,625,119.88,74925.0
16412,69,2021-08-09,592,115.85,68583.2
16413,1398,2022-02-24,76,87.07,6617.32
16414,669,2020-06-19,535,113.09,60503.15
16415,404,2021-12-15,453,115.4,52276.2
16416,14,2022-12-07,169,99.68,16845.92
16417,1269,2020-08-02,901,103.21,92992.21
16418,1107,2021-05-12,529,105.91,56026.39
16419,621,2022-02-06,452,96.37,43559.24
16420,1375,2021-04-04,622,106.83,66448.26
16421,1630,2024-01-27,569,115.58,65765.02
16422,174,2020-09-07,414,85.28,35305.92
16423,1881,2023-05-10,957,116.77,111748.89
16424,1463,2022-11-25,542,103.08,46027.00931825929
16425,568,2020-10-03,175,110.43,19325.25
16426,1332,2024-06-20,461,107.87,49728.07
16427,1515,2020-05-17,555,114.44,63514.2
16428,70,2023-01-04,774,113.8,88081.2
16429,1542,2020-03-02,66,89.85,5930.1
16430,494,2022-09-16,378,99.13,37471.14
16431,1893,2024-08-01,992,114.53,113613.76
16432,967,2022-03-31,176,91.35,16077.6
16433,1497,2021-05-11,57,103.78,5915.46
16434,1817,2024-07-10,410,97.48,39966.8
16435,471,2024-07-26,237,90.97,21559.89
16436,934,2023-01-18,844,116.32,98174.08
16437,704,2022-01-01,544,111.69,60759.36
16438,1558,2023-04-16,702,99.36,69750.72
16439,1587,2020-10-22,400,85.15,34060.0
16440,1504,2022-07-06,479,99.42,47622.18
16441,275,2021-02-17,703,88.24,62032.72
16442,492,2020-07-29,56,116.81,6541.36
16443,1053,2024-05-03,48,96.93,4652.64
16444,707,2020-06-06,390,98.0,38220.0
16445,1182,2023-05-23,852,99.88,85097.76
16446,74,2024-03-23,667,108.39,72296.13
16447,1769,2020-05-26,870,116.39,101259.3
16448,1342,2022-08-14,983,106.91,105092.53
16449,1128,2022-07-24,574,83.43,47888.82
16450,532,2024-01-06,271,90.06,24406.26
16451,1912,2022-11-22,133,87.08,11581.64
16452,573,2020-04-25,78,118.66,9255.48
16453,992,2021-05-11,707,106.06,61774.62204801108
16454,205,2023-12-11,647,83.88,54270.36
16455,1494,2022-06-24,613,107.56,65934.28
16456,851,2024-03-01,998,94.01,93821.98
16457,824,2024-08-04,189,101.04,19096.56
16458,549,2021-12-06,26,112.42,2922.92
16459,1209,2023-02-21,455,109.79,49954.45
16460,861,2021-03-10,902,118.81,107166.62
16461,1848,2024-09-20,539,114.67,61807.13
16462,948,2024-06-25,267,95.8,25578.6
16463,1750,2020-09-26,825,108.5,89512.5
16464,110,2021-01-28,929,85.29,79234.41
16465,678,2023-06-06,543,81.14,44059.02
16466,1923,2023-02-08,923,88.95,82100.85
16467,1928,2022-05-22,377,99.93,37673.61
16468,119,2020-11-16,536,99.42,53289.12
16469,528,2022-06-27,217,112.47,24405.99
16470,1995,2020-12-24,998,116.27,116037.46
16471,501,2020-06-30,259,112.1,29033.9
16472,1807,2023-01-28,459,85.43,39212.37
16473,168,2020-01-22,910,82.29,61691.810378490045
16474,1614,2022-08-02,527,102.41,44462.31198633931
16475,410,2021-09-21,72,116.6,8395.2
16476,1296,2020-03-21,543,91.03,49429.29
16477,1852,2022-08-28,485,115.7,56114.5
16478,1935,2023-12-08,523,87.79,45914.17
16479,715,2021-01-21,307,89.05,27338.35
16480,455,2021-10-08,974,95.67,93182.58
16481,1492,2021-10-11,574,103.67,59506.58
16482,1028,2023-10-21,691,108.27,74814.57
16483,1177,2020-01-30,868,87.71,76132.28
16484,321,2022-03-27,337,93.92,31651.04
16485,841,2024-06-08,431,110.21,47500.51
16486,840,2021-07-05,386,99.47,38395.42
16487,23,2024-12-04,17,80.95,1376.15
16488,504,2022-08-16,38,102.68,3901.84
16489,1541,2020-03-30,798,92.38,73719.24
16490,1292,2024-02-06,40,109.46,4378.4
16491,1314,2021-04-02,454,110.12,49994.48
16492,1229,2021-07-15,284,104.54,29689.36
16493,1432,2021-06-30,573,115.77,66336.21
16494,777777,2021-04-14,986,82.21,81059.06
16495,387,2022-08-28,543,105.73,57411.39
16496,958,2021-07-10,896,106.45,95379.2
16497,1839,2021-07-02,991,86.67,85889.97
16498,1689,2021-10-26,550,86.84,47762.0
16499,1014,2024-12-04,652,83.48,54428.96
16500,816,2024-08-13,346,94.52,32703.92
16501,1435,2021-06-01,539,93.26,50267.14
16502,256,2023-01-22,718,96.4,69215.2
16503,1907,2021-06-16,347,83.31,28908.57
16504,1774,2022-06-07,859,112.81,96903.79
16505,1491,2020-05-03,535,89.41,47834.35
16506,671,2022-07-11,272,94.27,25641.44
16507,694,2020-07-05,911,110.53,100692.83
16508,1315,2021-08-12,394,97.54,38430.76
16509,1571,2023-08-25,164,103.07,16903.48
16510,789,2021-12-17,97,99.85,9685.45
16511,1509,2021-01-06,152,94.01,14289.52
16512,895,2021-06-03,423,105.31,44546.13
16513,1617,2021-11-09,716,86.99,62284.84
16514,1394,2022-08-17,604,82.82,50023.28
16515,1972,2024-10-17,106,97.24,10307.44
16516,268,2022-03-16,771,117.01,90214.71
16517,1902,2021-10-04,255,96.61,24635.55
16518,1766,2024-09-16,815,80.06,53754.181689322526
16519,1184,2024-04-01,349,99.14,28504.498326640343
16520,1590,2022-08-31,777,84.19,65415.63
16521,837,2022-04-14,509,100.15,50976.35
16522,371,2023-01-26,316,105.03,33189.48
16523,287,2021-03-01,217,112.31,24371.27
16524,1360,2022-11-11,705,109.4,77127.0
16525,332,2022-09-24,457,89.58,40938.06
16526,962,2020-07-11,226,109.6,24769.6
16527,1695,2022-11-07,94,83.49,7848.06
16528,1783,2024-10-06,890,107.2,95408.0
16529,822,2020-01-06,772,80.21,61922.12
16530,1670,2020-03-01,315,91.87,23840.937573145125
16531,1288,2024-09-26,806,104.16,83952.96
16532,420,2023-08-27,981,100.35,98443.35
16533,134,2024-05-01,73,108.69,7934.37
16534,1114,2020-12-16,300,83.16,20552.979817057734
16535,681,2020-06-21,760,96.86,73613.6
16536,1890,2023-08-11,961,85.44,82107.84
16537,1578,2021-01-29,576,119.08,68590.08
16538,777777,2020-05-24,530,114.82,60854.6
16539,693,2022-09-04,939,105.68,99233.52
16540,1472,2022-03-29,830,84.0,69720.0
16541,57,2023-05-30,497,89.37,44416.89
16542,1694,2024-05-18,349,80.52,28101.48
16543,1496,2020-12-08,828,106.96,88562.88
16544,1887,2020-04-19,474,105.04,49788.96
16545,60,2020-06-20,348,103.84,36136.32
16546,996,2021-05-04,164,98.56,16163.84
16547,419,2020-12-12,734,88.5,64959.0
16548,1329,2022-05-06,496,103.29,51231.84
16549,194,2020-08-14,789,114.31,74301.96312163417
16550,193,2022-12-09,259,118.34,30650.06
16551,467,2022-02-20,262,110.76,29019.12
16552,1239,2021-07-21,577,94.04,54261.08
16553,316,2024-10-25,793,116.73,92566.89
16554,482,2023-02-16,983,97.99,96324.17
16555,1766,2021-09-11,441,119.34,52628.94
16556,818,2022-06-10,490,94.23,46172.7
16557,1143,2024-10-14,121,84.38,10209.98
16558,1970,2021-05-03,100,108.48,10848.0
16559,740,2023-01-01,199,99.58,19816.42
16560,845,2024-12-03,111,99.98,11097.78
16561,1456,2020-09-23,322,99.86,32154.92
16562,751,2021-09-05,468,86.8,40622.4
16563,651,2024-08-01,609,83.85,51064.65
16564,839,2022-10-29,330,104.65,34534.5
16565,609,2020-10-26,741,93.38,69194.58
16566,906,2020-08-09,395,80.98,31987.1
16567,555,2021-07-01,639,87.26,55759.14
16568,1629,2021-10-22,530,89.37,47366.1
16569,57,2024-01-05,160,114.39,18302.4
16570,1127,2023-07-12,588,110.84,65173.92
16571,35,2024-07-21,919,106.51,97882.69
16572,527,2023-12-01,526,102.87,54109.62
16573,1075,2023-03-01,207,107.11,22171.77
16574,1414,2021-09-14,199,87.81,17474.19
16575,1611,2022-11-21,680,86.27,48328.995783066704
16576,278,2023-09-02,99,118.96,11777.04
16577,325,2023-04-09,436,87.5,38150.0
16578,1118,2024-08-06,231,115.8,26749.8
16579,1037,2022-12-22,165,115.63,19078.95
16580,1107,2024-02-03,509,98.13,49948.17
16581,414,2020-09-10,518,112.98,58523.64
16582,1802,2020-01-28,332,118.85,39458.2
16583,529,2021-05-22,498,89.22,44431.56
16584,1433,2021-12-02,602,89.76,54035.52
16585,1682,2023-08-23,37,115.33,4267.21
16586,1790,2023-04-15,204,117.63,23996.52
16587,1046,2022-04-10,871,97.65,85053.15
16588,537,2024-11-28,981,89.06,87367.86
16589,215,2023-05-02,307,81.09,24894.63
16590,1074,2022-03-22,527,100.14,52773.78
16591,1753,2024-01-18,113,96.17,8952.76366032259
16592,974,2021-08-21,410,101.13,41463.3
